user_id;posted;item_id;recommend;review
dante67971;2014;279520;True;0
dante67971;No data;423880;True;1
dante67971;No data;221640;True;2
dante67971;2015;115100;True;2
dante67971;2015;730;True;2
dante67971;2015;55381;True;1
dante67971;2015;200210;True;2
dante67971;2014;239450;True;2
76561198091250353;2014;304930;True;1
76561198091250353;2013;109400;False;0
76561198091259632;2014;570;True;1
76561198091259632;2014;550;True;0
Baaakkaaa;2014;243870;True;1
Baaakkaaa;2015;730;True;2
76561198091344363;2014;271290;True;2
76561198091344363;2014;620;True;2
76561198091344363;2014;440;True;2
caydrobertson;2015;2400;True;0
caydrobertson;2015;42910;True;2
caydrobertson;2015;304930;True;1
caydrobertson;2015;63500;True;2
caydrobertson;2015;238460;True;2
caydrobertson;2015;218620;False;2
caydrobertson;2013;4000;True;0
76561198091384609;No data;440;True;1
76561198091384609;2015;304930;True;1
EndlessAbyss;2014;200210;True;0
EndlessAbyss;No data;413150;True;2
EndlessAbyss;2015;409670;True;2
76561198091429493;No data;7670;True;1
76561198091429493;2015;94590;True;1
76561198091429493;2015;211400;True;1
76561198091429493;2015;620;True;2
76561198091429493;2015;204360;True;1
76561198091429493;No data;286690;True;1
76561198091429493;2015;31270;True;1
76561198091429493;2015;31290;True;0
76561198091429493;2015;316790;True;0
76561198091429493;2014;108710;True;1
Dedle3;2013;4000;True;0
Dedle3;2013;55140;True;2
Shadowcyhte;2015;238430;True;2
Shadowcyhte;2015;222880;True;1
Shadowcyhte;2015;49520;False;0
Shadowcyhte;2015;550;True;0
Shadowcyhte;2015;620;True;1
Shadowcyhte;2015;202970;True;1
Shadowcyhte;2015;206420;True;1
shaizerzzz;2015;355840;False;1
shaizerzzz;No data;730;True;2
shaizerzzz;2015;224540;True;2
LonTheDarkGamer;2015;221100;True;2
LonTheDarkGamer;No data;239030;True;2
TTaka;2014;105600;False;2
TTaka;2014;211420;False;2
maudeex71;2015;252950;True;1
maudeex71;2015;730;True;1
76561198091610400;2013;4000;True;0
76561198091610400;2015;113200;True;0
pumpkinpulp;2015;271590;True;2
pumpkinpulp;2015;203770;True;1
2JZEEEEBABY;2014;202970;True;2
2JZEEEEBABY;2015;234630;True;2
011111135489484797;2013;550;True;2
011111135489484797;2013;240;True;2
PatoMeh;2014;210770;True;1
PatoMeh;2015;206210;True;1
PatoMeh;2015;105600;True;1
iamwatchingyoubywindow;2015;423880;True;1
iamwatchingyoubywindow;2015;218230;True;2
Trader_Frosty;No data;255710;True;2
Trader_Frosty;2014;31280;True;2
76561198091795062;2015;375950;True;2
76561198091795062;2014;221100;True;2
Dada734;2015;730;True;0
Dada734;2014;107410;True;1
chikens;2014;265630;True;2
chikens;2014;220;True;1
chikens;2014;17510;True;2
chikens;2013;17570;True;2
chikens;2013;440;True;1
76561198091908773;2014;4000;True;2
76561198091908773;2013;48000;True;2
76561198091908773;2014;113400;True;2
76561198091908773;No data;298240;True;0
76561198091947429;2014;230410;True;2
76561198091947429;2013;104700;True;2
76561198091976678;No data;265770;False;1
76561198091976678;2015;1930;True;1
76561198091976678;2015;238460;True;1
PLZACCEPTTHEURL;2015;570;True;2
PLZACCEPTTHEURL;No data;224260;True;0
PLZACCEPTTHEURL;2014;730;True;1
PLZACCEPTTHEURL;2014;224540;True;1
PLZACCEPTTHEURL;2014;440;True;2
76561198092050517;2015;349700;False;1
76561198092050517;2015;312150;True;2
76561198092064451;2014;4000;True;2
76561198092064451;2014;218060;True;2
23Batman05;2013;233720;True;2
23Batman05;2013;215870;True;2
23Batman05;No data;252490;True;2
23Batman05;2015;230410;True;1
23Batman05;2015;313120;True;0
23Batman05;2015;265210;True;2
23Batman05;2014;63380;True;2
C628VJF01;2014;218230;True;0
C628VJF01;2014;10180;True;2
C628VJF01;2014;72850;True;2
C628VJF01;No data;345610;True;1
C628VJF01;2015;315810;True;2
C628VJF01;2014;71340;True;2
C628VJF01;2014;8190;True;1
C628VJF01;2014;22380;True;0
Bukky;2014;204300;True;2
Bukky;2014;730;True;2
76561198092278847;2015;33230;True;1
76561198092278847;2015;207610;True;0
fiTcherino;2014;214630;True;2
fiTcherino;2015;730;True;2
fiTcherino;2014;49520;True;2
fiTcherino;2014;550;True;2
fiTcherino;2014;4000;True;1
fiTcherino;2014;440;True;2
walrusjesus;2015;398180;True;2
walrusjesus;No data;25000;True;2
walrusjesus;2014;550;True;2
walrusjesus;2015;4000;True;2
walrusjesus;2015;216250;True;2
walrusjesus;2015;327890;True;1
GornTH;2014;70000;True;1
GornTH;2014;17390;True;1
GornTH;2014;218620;True;1
GornTH;2014;730;True;1
RagerGamer212;2014;440;True;1
RagerGamer212;2014;227300;True;2
Spoder_XaXX;2015;55230;True;1
Spoder_XaXX;2014;296470;True;2
76561198092473728;2014;236390;True;2
76561198092473728;2014;227940;False;0
beccsbarney2013;2014;8980;True;0
beccsbarney2013;2014;49520;True;2
beccsbarney2013;2014;218620;True;2
beccsbarney2013;2013;43160;True;2
beccsbarney2013;2013;8870;True;2
beccsbarney2013;2013;204100;True;2
beccsbarney2013;2013;440;True;2
Nitoxis;2014;440;True;2
Nitoxis;2015;302830;True;2
Nitoxis;2014;304930;True;2
76561198092559916;2014;208090;True;2
76561198092559916;2015;22380;True;2
76561198092559916;2014;440;True;2
Themonsteringoo;2015;12210;False;1
Themonsteringoo;2014;1250;True;1
76561198092589283;2014;1250;True;1
76561198092589283;2014;570;True;1
76561198092589283;2014;218620;True;1
76561198092589283;2014;730;True;1
76561198092623837;2014;304930;True;2
76561198092623837;2014;9900;True;2
frankenstien1251;2015;236390;True;2
frankenstien1251;2015;440;True;2
76561198092695661;2013;237310;True;2
76561198092695661;2015;218620;True;2
76561198092695661;2015;304050;True;2
76561198092695661;2015;282440;True;1
76561198092695661;2014;49520;True;1
Llucsankiss;2014;440;True;2
Llucsankiss;2014;208090;True;1
tenryuu_no_hokou;No data;291550;True;2
tenryuu_no_hokou;2013;105600;True;2
tenryuu_no_hokou;2014;242720;True;2
tenryuu_no_hokou;2014;104900;False;2
moustachecashstash;2014;221910;True;2
moustachecashstash;2014;221640;True;0
moustachecashstash;2014;265930;True;2
FURYDICE12;2015;730;True;0
FURYDICE12;2015;346110;True;2
FURYDICE12;2015;219640;True;0
FURYDICE12;2015;344760;True;2
FURYDICE12;2015;4000;True;2
ShadowBlade44RTM;No data;413150;True;2
ShadowBlade44RTM;2013;4000;True;2
Feel_Good_Inc;2015;250900;True;2
Feel_Good_Inc;2014;4000;True;2
Feel_Good_Inc;2015;12110;True;2
Feel_Good_Inc;2015;730;True;2
leng100;2014;4000;True;2
leng100;2014;304930;True;1
leng100;2014;252490;True;2
leng100;2014;206420;True;1
leng100;2014;1250;True;2
leng100;2014;6860;True;2
fuckitm8;2013;252490;True;2
fuckitm8;2014;222880;True;2
fuckitm8;2015;365670;True;2
76561198093156419;2015;373680;False;1
76561198093156419;2015;212160;True;2
xilonz;2015;218620;True;1
xilonz;2014;238460;True;1
76561198093248844;2014;630;True;1
76561198093248844;2014;51100;True;1
76561198093248844;2014;440;True;1
76561198093248844;2014;230410;True;1
76561198093261921;2013;206210;True;2
76561198093261921;2014;245550;True;2
NotForPikachu;2013;239820;True;2
NotForPikachu;2015;262960;True;0
NotForPikachu;2015;22380;True;2
NotForPikachu;2015;214700;True;0
NotForPikachu;2013;220860;True;2
76561198093269733;2015;570;True;1
76561198093269733;2014;49520;True;2
76561198093269733;2014;440;True;2
76561198093283574;2013;10090;True;2
76561198093283574;2013;51100;False;1
76561198093295500;2015;304930;True;1
76561198093295500;2014;218230;True;2
76561198093295500;2014;230410;True;2
76561198093295500;2014;570;True;2
76561198093386811;2015;327640;True;2
76561198093386811;2014;440;True;1
76561198093386811;2014;51100;False;1
76561198093386811;2014;269390;False;1
76561198093386811;2014;234310;False;1
IndonesianGamerHD;2014;208090;True;2
IndonesianGamerHD;2013;17500;True;1
IndonesianGamerHD;2013;440;True;1
Thisbananaistastyfam;2015;34900;True;2
Thisbananaistastyfam;2014;730;True;2
Thisbananaistastyfam;2015;334230;True;2
Thisbananaistastyfam;2014;242860;True;1
Thisbananaistastyfam;No data;293500;True;2
Thisbananaistastyfam;2015;239140;True;2
76561198093505849;2014;263280;True;2
76561198093505849;2015;107410;True;2
76561198093505849;2014;206210;True;2
76561198093505849;2014;113400;True;0
76561198093505849;2014;72850;True;2
themajesticlemon;2013;221640;True;2
themajesticlemon;2014;265930;True;2
themajesticlemon;2013;33230;True;2
themajesticlemon;2013;206420;True;2
themajesticlemon;2013;55230;True;2
themajesticlemon;2013;4000;True;2
themajesticlemon;2014;239820;True;2
themajesticlemon;2013;203140;True;2
themajesticlemon;2013;205080;False;0
76561198093541789;2014;31280;False;0
76561198093541789;2015;48705;False;0
76561198093624785;2015;570;True;0
76561198093624785;2014;440;True;1
76561198093624785;2014;620;True;2
76561198093624785;2014;4000;True;1
76561198093624785;2014;204360;True;2
76561198093624785;2014;261030;True;2
76561198093624785;2014;49520;True;2
MagmaCIaw;2014;630;True;0
MagmaCIaw;2014;570;True;2
MagmaCIaw;2014;730;True;2
MagmaCIaw;2014;216150;True;2
MagmaCIaw;2014;211440;True;1
MagmaCIaw;2014;113020;True;1
MagmaCIaw;2014;220780;True;2
MagmaCIaw;2014;113200;True;2
MagmaCIaw;2014;440;True;2
_GrinFlame_;2014;107410;True;2
_GrinFlame_;2015;4000;True;2
76561198093737741;2014;49520;True;2
76561198093737741;2014;55230;True;2
76561198093737741;2014;12210;False;0
76561198093737741;2013;8980;True;2
76561198093737741;2013;9480;True;2
76561198093769658;2014;243870;True;2
76561198093769658;2014;265630;True;2
76561198093769658;2014;271290;True;0
MiniCritZ;2015;223710;True;1
MiniCritZ;2015;570;True;2
76561198093815606;2014;113400;True;2
76561198093815606;2014;322070;True;1
76561198093818820;2014;16720;True;2
76561198093818820;2014;300;True;2
76561198093923987;2014;24200;True;2
76561198093923987;2013;70000;True;0
76561198093992124;2015;271590;True;1
76561198093992124;2015;440;True;2
76561198094024364;2014;222750;True;1
76561198094024364;2013;205100;True;2
76561198094051172;2013;240380;False;0
76561198094051172;2014;42160;True;2
76561198094062762;2014;32380;True;2
76561198094062762;2014;236390;True;2
76561198094149935;2014;238460;True;1
76561198094149935;2014;200710;True;2
76561198094184873;2014;220860;True;2
76561198094184873;2014;22380;True;0
Aggzz91;2015;242860;True;2
Aggzz91;2015;271590;True;2
Aggzz91;2015;252950;True;2
Aggzz91;2015;346110;True;2
Aggzz91;2014;242760;True;0
Aggzz91;2014;35450;True;2
blastc123;2015;388520;False;0
blastc123;2014;202970;True;2
blastc123;2014;222880;True;2
blastc123;2014;209650;False;0
blastc123;2014;261030;True;2
blastc123;2014;242760;True;1
blastc123;2015;282900;True;1
blastc123;2014;325100;True;1
HundaoPlay;2015;440;True;1
HundaoPlay;2015;219740;True;2
ThePanda123;2014;248570;True;2
ThePanda123;No data;291550;True;2
ThePanda123;2014;266430;False;0
76561198094511613;2014;209870;False;0
76561198094511613;2014;221100;True;2
76561198094511613;2014;230410;True;2
76561198094523451;2015;440;True;2
76561198094523451;2014;244850;True;2
76561198094533668;2014;327410;True;2
76561198094533668;2014;440;True;2
76561198094611693;2013;105600;True;2
76561198094611693;2013;250420;True;2
76561198094623726;2015;383580;True;2
76561198094623726;2014;105600;True;2
jamesbow1000;2015;242760;True;1
jamesbow1000;2013;24240;True;1
jamesbow1000;No data;271590;True;2
76561198094639852;2014;243870;True;1
76561198094639852;2013;202170;True;2
76561198094653273;2014;226320;True;2
76561198094653273;2014;208090;True;2
420BlazeItMLG;2014;570;True;2
420BlazeItMLG;No data;253710;False;1
420BlazeItMLG;2015;730;True;1
76561198094722660;2014;247730;False;2
76561198094722660;2015;50300;False;2
76561198094722660;2014;218620;False;2
76561198094722660;2015;98400;True;0
lowkeytryhard;2015;730;True;2
lowkeytryhard;2013;4000;True;2
lowkeytryhard;2015;304930;True;2
lowkeytryhard;2015;252490;True;2
exLightning;2013;35700;True;2
exLightning;2014;246620;True;2
exLightning;2013;35720;True;2
exLightning;2013;17410;False;0
exLightning;2014;244590;False;2
exLightning;2013;113200;True;2
76561198095005075;2014;240;True;1
76561198095005075;2015;730;True;2
76561198095005075;2015;232090;True;2
JustHacksNoSkill;2014;440;True;2
JustHacksNoSkill;2014;730;True;2
JustHacksNoSkill;2014;304930;True;0
JustHacksNoSkill;No data;346110;True;1
JustHacksNoSkill;2014;51100;True;2
JustHacksNoSkill;2015;222880;True;2
JustHacksNoSkill;2015;277590;True;2
JustHacksNoSkill;2015;239660;True;2
JustHacksNoSkill;2014;233270;True;1
JustHacksNoSkill;2014;104900;True;2
gamingninjer;2015;263540;False;1
gamingninjer;2013;17460;True;2
76561198095035915;2014;270570;True;2
76561198095035915;2014;262410;True;2
76561198095035915;2014;242720;False;0
76561198095169213;2015;252950;True;2
76561198095169213;2015;356370;True;0
76561198095169213;2014;730;True;2
BonnieMTD;2015;332800;True;2
BonnieMTD;2015;440;True;2
BonnieMTD;2014;4000;True;1
BonnieMTD;2015;730;True;2
BonnieMTD;2014;265930;True;2
BonnieMTD;2015;304930;False;0
BonnieMTD;No data;550;True;0
BonnieMTD;2015;413850;True;2
BonnieMTD;2015;346900;True;2
BonnieMTD;2015;400;True;2
76561198095204879;No data;301520;False;1
76561198095204879;2015;233630;True;1
TomWays;2015;218620;True;1
TomWays;2015;730;True;1
mamat08;2014;304930;True;1
mamat08;2013;440;True;1
belowzerozaki;2015;440;True;2
belowzerozaki;2015;4000;True;2
76561198095317606;2014;224260;True;2
76561198095317606;2013;107900;False;1
zakkozak;2014;620;True;2
zakkozak;2014;204360;True;2
76561198095403022;2014;22370;True;1
76561198095403022;2014;72850;True;2
76561198095403022;2014;48700;True;2
76561198095403022;2014;223710;False;1
pooxbox;2015;204300;True;1
pooxbox;2015;24010;True;2
pooxbox;2015;211820;False;0
pooxbox;2015;335330;True;2
pooxbox;2015;346900;True;2
pooxbox;2015;363970;True;2
pooxbox;2015;304050;False;0
76561198095441194;2014;230410;True;0
76561198095441194;2014;224600;True;1
76561198095441194;2014;24200;True;2
hanjunethehacker;2013;440;True;2
hanjunethehacker;2014;570;True;2
hanjunethehacker;2014;550;True;2
isse7enfold5;2015;570;True;2
isse7enfold5;2014;24240;True;2
isse7enfold5;2015;234670;True;1
76561198095481393;2014;4000;True;2
76561198095481393;2014;222750;True;2
76561198095481393;2014;730;True;2
76561198095481393;2014;550;True;2
76561198095526354;2013;206210;True;1
76561198095526354;2013;440;True;1
76561198095560360;2015;107410;False;1
76561198095560360;No data;227940;True;0
76561198095562061;2014;2400;True;0
76561198095562061;2014;219150;True;2
76561198095562061;2014;208090;True;1
76561198095562061;2014;201790;True;2
76561198095562061;2013;220240;True;1
76561198095562061;2013;440;True;2
76561198095653552;2014;218230;True;2
76561198095653552;2015;230410;True;2
76561198095685006;2014;51100;True;2
76561198095685006;2014;550;True;1
76561198095685006;2013;440;True;1
76561198095724838;2014;440;True;1
76561198095724838;2015;346900;True;1
76561198095725786;2014;17410;True;2
76561198095725786;2014;70000;True;2
76561198095725786;2014;620;True;2
ImUnkS;2014;246700;True;0
ImUnkS;2014;246280;False;1
ImUnkS;2014;245550;True;1
ImUnkS;2014;730;True;2
ImUnkS;2014;440;True;2
ImUnkS;2013;209870;True;2
4324434;No data;105600;True;1
4324434;No data;4000;True;0
Bazzui;2014;252490;True;2
Bazzui;2014;107410;True;2
76561198095857280;2013;224260;True;2
76561198095857280;2013;440;True;1
InspyrBOI;No data;730;False;1
InspyrBOI;2015;550;True;1
76561198095921346;2014;236390;True;2
76561198095921346;2013;218230;True;2
76561198095921346;2013;9900;True;0
76561198095921346;2013;207230;True;1
76561198095926289;2014;4500;False;0
76561198095926289;2014;271290;True;2
76561198095928099;2015;383080;True;2
76561198095928099;2015;730;True;2
3X5G3;2014;570;True;1
3X5G3;2014;208090;True;1
3X5G3;2013;109400;True;1
3X5G3;2013;99900;True;1
3X5G3;2013;212800;True;2
FestiveKillerBear;No data;39000;True;0
FestiveKillerBear;2015;730;True;2
STAELEVEN;2015;261640;False;2
STAELEVEN;2014;43160;True;2
XablauPTBR;2014;4000;True;1
XablauPTBR;2014;99900;True;1
XablauPTBR;2014;304930;True;1
TherDarkImmortal;2014;1250;True;1
TherDarkImmortal;2013;109400;True;2
HarrisonDealSteam;2014;236510;True;2
HarrisonDealSteam;2013;4000;True;2
HarrisonDealSteam;2015;730;False;2
HarrisonDealSteam;2014;220240;True;2
HarrisonDealSteam;2014;233450;True;2
HarrisonDealSteam;2014;203140;True;2
HarrisonDealSteam;2013;224540;True;2
HarrisonDealSteam;2013;240;True;2
76561198096032572;2014;440;True;2
76561198096032572;2014;304930;False;2
76561198096095430;2014;222900;True;1
76561198096095430;2014;230410;True;1
76561198096095430;2014;206210;True;1
OpaopapaGamer;2014;241640;True;2
OpaopapaGamer;2015;224260;True;2
Bonk_Cure;No data;440;False;2
Bonk_Cure;2013;550;True;2
Bonk_Cure;2015;730;True;1
Bonk_Cure;2015;312150;True;2
Bonk_Cure;2015;570;True;2
Bonk_Cure;2015;219640;True;2
Bonk_Cure;2015;51100;True;2
Bonk_Cure;2015;312990;True;1
76561198096143818;2014;570;False;2
76561198096143818;2015;231430;True;0
76561198096143818;2015;730;True;2
76561198096143818;2013;550;True;2
76561198096157048;No data;208650;True;2
76561198096157048;2014;35450;True;2
76561198096157048;2014;35140;True;2
jtrigueros03ohyeah;2015;730;True;2
jtrigueros03ohyeah;2015;440;False;1
76561198096407403;2015;202090;True;1
76561198096407403;2015;226320;True;1
76561198096407403;2014;440;True;2
craigsuxatgames;2013;440;True;2
craigsuxatgames;2015;224260;True;0
76561198096565807;2014;730;True;1
76561198096565807;2013;440;True;2
amillionlemons;2015;246620;True;2
amillionlemons;2015;252490;True;2
amillionlemons;2015;570;True;2
amillionlemons;2015;220200;True;2
amillionlemons;2014;440;True;2
amillionlemons;2014;261030;True;2
amillionlemons;2014;301520;True;2
amillionlemons;2014;233720;False;2
amillionlemons;2014;263760;False;0
amillionlemons;2015;313120;True;2
mewdetta;2014;49520;True;0
mewdetta;2014;4000;True;2
mewdetta;2013;440;True;2
76561198096805950;2015;295110;True;2
76561198096805950;2015;262410;True;2
maskthiefsenpai;2015;273110;True;1
maskthiefsenpai;2014;256410;True;1
76561198096840499;2015;231430;True;0
76561198096840499;2015;297512;True;2
76561198096878685;2014;440;True;1
76561198096878685;2014;104900;False;1
76561198096902206;2014;12120;True;1
76561198096902206;2014;240;True;1
76561198096902206;2014;550;True;0
76561198096902206;2014;224260;True;1
76561198096902206;2014;223710;True;1
76561198096902206;2014;440;True;1
76561198097062795;2015;263280;True;2
76561198097062795;2015;284160;True;2
76561198097153372;2014;304930;True;2
76561198097153372;2015;376870;True;2
76561198097166040;2013;12220;False;2
76561198097166040;2014;242760;True;2
76561198097166040;2014;252490;True;2
Epula_Daug;2014;224600;True;2
Epula_Daug;2014;242720;True;2
Epula_Daug;2015;311210;True;0
Epula_Daug;2014;107410;True;2
Epula_Daug;2014;234390;True;0
Epula_Daug;2013;230410;True;0
76561198097195766;No data;4000;True;1
76561198097195766;No data;1250;True;1
76561198097195766;2015;355840;False;1
76561198097208062;2013;4000;True;2
76561198097208062;2015;304930;True;2
radcool3;2014;293500;True;1
radcool3;2015;307290;False;0
radcool3;2014;440;True;2
76561198097347172;2014;243870;True;2
76561198097347172;2014;265930;True;1
76561198097347172;No data;242680;True;2
ultimategamerbr101;2013;4000;True;1
ultimategamerbr101;2014;17520;True;2
76561198097408489;2015;351570;True;1
76561198097408489;2014;304930;True;1
76561198097408489;2014;206500;True;1
monkeymoodleloo;2015;319510;True;2
monkeymoodleloo;2015;221640;True;1
76561198097704419;2015;570;True;2
76561198097704419;2015;730;True;2
76561198097726933;2014;212800;True;1
76561198097726933;2014;200210;True;2
McCatson;No data;3910;True;0
McCatson;2015;400240;True;1
McCatson;2015;4000;True;1
76561198097736628;2015;730;True;2
76561198097736628;2015;570;True;1
death-comes;2015;730;True;2
death-comes;2014;440;True;1
death-comes;2015;63380;True;2
death-comes;2015;252490;True;2
death-comes;2015;304930;True;2
76561198097768337;2014;20500;True;2
76561198097768337;2015;242860;True;2
76561198097770024;2014;223470;True;0
76561198097770024;2014;4000;True;0
76561198097770024;2014;228380;True;2
76561198097770024;2014;220200;True;2
76561198097770024;2013;440;True;0
theflyingderp;2014;440;True;1
theflyingderp;No data;250320;True;2
verysugoi;2014;250320;True;1
verysugoi;2014;34900;True;0
verysugoi;2014;212160;True;1
76561198097799802;2015;325610;True;0
76561198097799802;2013;245130;True;1
johnshere;2014;220;True;2
johnshere;2014;221100;True;1
johnshere;2015;4000;True;2
johnshere;2015;48700;True;2
76561198097809601;2015;201790;True;2
76561198097809601;2015;332500;False;0
76561198097809601;2015;41070;True;0
76561198097851250;2015;218620;True;2
76561198097851250;2015;417860;True;2
76561198097851250;2015;4000;True;2
76561198097860960;2015;4000;True;2
76561198097860960;2015;304930;True;2
76561198097860960;2015;301520;True;2
76561198097860960;2015;251570;False;2
76561198097860960;2015;105600;True;2
76561198097860960;2015;346900;True;2
76561198097860960;2015;305260;True;0
76561198097860960;2015;108600;True;2
fuckingcocksuka;2015;282070;True;1
fuckingcocksuka;2015;94400;False;0
fuckingcocksuka;2014;550;False;0
fuckingcocksuka;2014;51100;False;0
76561198097925653;2014;730;True;1
76561198097925653;2014;49520;True;2
76561198098029716;2014;243870;True;2
76561198098029716;2014;440;True;1
76561198098082583;2014;48000;True;1
76561198098082583;2015;274190;True;1
76561198098152088;2014;730;True;1
76561198098152088;2013;550;True;1
76561198098152088;2015;24960;True;1
76561198098152088;2013;4000;True;1
jayacheal;No data;391540;True;1
jayacheal;2014;224260;True;1
jayacheal;2013;105600;True;2
jayacheal;2013;620;True;1
DiamondAthority;2015;282070;True;2
DiamondAthority;2015;346110;False;0
DiamondAthority;2015;322330;False;2
DiamondAthority;2015;234140;True;2
DiamondAthority;2015;72850;True;0
DiamondAthority;2015;271290;True;0
DiamondAthority;2015;3320;True;1
DiamondAthority;2015;304930;True;2
DiamondAthority;2014;219740;True;2
76561198098180949;2014;224260;True;2
76561198098180949;2014;200210;True;2
swag-iwnl-;2014;24840;True;2
swag-iwnl-;2014;31280;True;0
swag-iwnl-;2014;242720;False;0
76561198098215525;2015;298630;True;1
76561198098215525;2015;44320;True;2
76561198098273392;2015;730;False;2
76561198098273392;2015;370100;False;0
PI312;2015;109600;True;2
PI312;2013;39120;True;2
PI312;2013;440;True;1
76561198098314442;2013;4000;True;2
76561198098314442;2014;730;True;2
76561198098314442;2014;550;True;2
MsVen;2015;48240;False;0
MsVen;2015;231140;True;2
MsVen;2015;368360;True;2
MsVen;2015;8870;True;2
MsVen;2015;305620;True;0
MsVen;2015;17390;True;2
MsVen;2015;312280;True;2
MsVen;2015;374090;True;1
MsVen;2013;226980;True;2
TheAmazingPotato;No data;247140;True;0
TheAmazingPotato;2015;240;True;2
76561198098359018;2014;227300;True;2
76561198098359018;2014;223670;True;2
76561198098402417;2015;243870;True;2
76561198098402417;2015;363970;True;1
76561198098402417;2015;91310;True;0
76561198098402417;2015;315640;True;2
JunglisJust-M-tlifewithmegg;2015;10;True;2
JunglisJust-M-tlifewithmegg;2014;570;True;1
JunglisJust-M-tlifewithmegg;2015;730;True;2
JunglisJust-M-tlifewithmegg;2014;254480;True;2
76561198098447454;2015;252490;True;2
76561198098447454;2015;221100;False;2
76561198098453611;2014;440;True;2
76561198098453611;2014;730;True;2
76561198098453611;2014;550;True;1
LeoNoHomo;2014;10180;True;1
LeoNoHomo;2014;1250;True;1
LeoNoHomo;2014;224540;True;2
LeoNoHomo;2014;222900;True;1
LeoNoHomo;2014;209870;True;1
LeoNoHomo;2014;99900;True;1
LeoNoHomo;2014;200210;True;1
LeoNoHomo;2014;219870;True;1
76561198098526969;2014;219150;True;0
76561198098526969;2013;43160;False;2
76561198098526969;2014;200210;True;2
76561198098675575;2015;242860;True;2
76561198098675575;2014;265930;True;2
76561198098839441;No data;218620;True;2
76561198098839441;2015;12120;True;0
76561198098839441;2015;304930;True;2
76561198098839441;2014;1250;True;1
76561198098840056;2015;287700;True;1
76561198098840056;2014;248570;False;0
76561198098840056;2015;303210;True;1
76561198098840056;2015;417860;True;2
76561198098840056;2015;221100;False;2
76561198098840056;2015;72850;True;2
76561198098840056;2015;220;True;1
76561198098840056;2015;440;True;2
76561198098840056;2014;213610;True;2
zerzang;2014;226700;True;2
zerzang;2014;242760;True;1
zerzang;2014;440;True;0
zerzang;2014;570;True;1
zerzang;2014;550;True;1
zerzang;2014;227180;False;1
zerzang;2014;222880;True;2
zerzang;2014;24740;True;1
76561198098964713;No data;307780;False;1
76561198098964713;No data;424280;True;1
76561198098964713;No data;337320;True;0
Dereckstyles;2014;440;True;2
Dereckstyles;No data;219150;True;1
76561198099044926;2014;104900;True;1
76561198099044926;2014;236390;True;0
76561198099095906;2014;113400;True;1
76561198099095906;2013;440;True;1
76561198099179039;2014;250500;True;2
76561198099179039;2014;204300;True;2
76561198099179039;2014;253650;True;2
76561198099179039;2014;244930;True;2
76561198099179039;2014;221640;True;2
76561198099179039;2014;235250;True;2
76561198099349637;2014;243870;True;1
76561198099349637;2014;224260;True;1
76561198099349637;2014;223710;True;2
76561198099442511;2014;304930;True;1
76561198099442511;2014;4000;True;1
76561198099442511;2014;440;True;2
GodsAsssassin24;2014;570;True;2
GodsAsssassin24;2014;293560;False;2
GodsAsssassin24;2015;233250;True;2
GodsAsssassin24;2015;386070;True;2
GodsAsssassin24;No data;427270;True;2
GodsAsssassin24;2014;248570;True;1
Patrickjparedes;2013;244870;True;2
Patrickjparedes;2013;219600;True;2
76561198099532181;2014;230410;True;2
76561198099532181;2013;55230;True;2
76561198099667653;2013;440;True;1
76561198099667653;2013;51100;True;1
framesm8;2015;348040;True;2
framesm8;2014;550;True;1
174gamecuman700kngkakak;2014;730;True;2
174gamecuman700kngkakak;2014;80;True;1
174gamecuman700kngkakak;2014;210170;True;2
174gamecuman700kngkakak;2014;203160;True;2
174gamecuman700kngkakak;2014;440;True;2
174gamecuman700kngkakak;2014;570;True;2
76561198099905142;2013;207610;True;0
76561198099905142;2014;319510;True;1
76561198099905142;2014;49520;True;1
76561198099905142;2014;261030;True;1
76561198099905142;2014;221100;True;2
76561198099932607;2014;263440;True;2
76561198099932607;2015;252950;False;2
76561198099932607;2014;220240;True;0
pilot1036;2015;310370;True;2
pilot1036;2014;440;True;2
HAPPi420;2014;219740;True;2
HAPPi420;2014;209080;True;2
HAPPi420;2014;222900;True;2
HAPPi420;2014;207610;True;0
HAPPi420;2014;200710;True;2
HAPPi420;2013;105600;True;0
yallajadleal;2014;221100;True;2
yallajadleal;2014;209160;True;2
Mastaslim;2015;252490;True;2
Mastaslim;2015;255710;True;2
Mastaslim;2014;301520;True;2
Mastaslim;2014;230410;True;2
76561198100173979;2013;440;True;2
76561198100173979;2014;319150;True;2
76561198100173979;2014;4000;True;1
76561198100179741;2015;22380;True;1
76561198100179741;2014;730;True;1
76561198100179741;2014;222900;True;0
mrscruff30;2015;218620;True;1
mrscruff30;2014;49520;True;2
mrscruff30;2015;261640;True;2
mrscruff30;2014;330830;True;2
mrscruff30;2014;317360;True;0
mrscruff30;2014;200710;True;2
mrscruff30;2014;99900;True;2
mrscruff30;2014;4000;True;2
mrscruff30;2013;440;True;0
marcusd101;2015;25000;False;1
marcusd101;2015;730;True;2
marcusd101;2015;113020;True;1
marcusd101;2015;4000;True;1
marcusd101;2014;264200;True;1
marcusd101;2014;105600;True;2
LOwellx_;2015;271590;True;1
LOwellx_;No data;349040;True;0
LOwellx_;2014;440;True;2
death4you52;2014;440;True;2
death4you52;2014;262410;False;2
76561198100396363;No data;317360;True;1
76561198100396363;No data;391540;True;2
